Primary Song Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Alternative Title,General Summary,Main Location,Composer (if known),Top-Level Identifier,Related Songs,Refs,LV Version Identifier,Version Title,Version Alternative Title,Version Summary,LanguageEnglish,LanguageGaelic,LanguageScots,LanguageOther,LV Singer ID,Singer First Name,Singer Surname,Singer Native Area,Singer Native Latitude,Singer Native Longitude,Singer Other Area,Singer Other Latitude,Singer Other Longitude,Collector,Date Collected,Source,Location 1,Loc. 1 Lat.,Loc. 1 Long.,Location 2,Loc. 2 Lat.,Loc. 2 Long.,Location 3,Loc. 3 Lat.,Loc. 3 Long.,Roud,Greig-Duncan,Child,Laws,ItemNote,Hyperlink,Tag cloud,Add lyrics,Photo?
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.004,The Haughs o Cromdale,,"In this song, the singer meets a man ""wi tartan trews"" near Auchindoun, whom he asks for news [of the battle at the Haughs o Cromdale]. The man replies that ""the hielan army rues / that e'er it focht at Cromdale"". Montrose [James Graham, Marquess of Montrose] then rides into battle, turning the tide in his favour. Various Jacobite clans are listed as among the victors.",FALSE,FALSE,TRUE,FALSE,ID041,Jimmy,MacBeath,Portsoy,57.681023,-2.688412,,,,Hamish Henderson,1954.05,School of Scottish Studies Sound Archive SA1954.32.A6,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"Recorded at a public cèilidh in Edinburgh. 2 verses of 6 lines then 1 verse of 4 lines. This is a somewhat confused performance with the first 2 stanzas condensed from what are usually 4 individual verses, and the last verse appearing out of order (it should come before the listing of the clansmen).

This song refers to the Battle of Cromdale (1690), in reality a significant Jacobite defeat, but which this traditional song describes as a resounding victory. This song was first printed in James Hogg's 'Jacobite Relics', appearing as a rewrite of an earlier traditional song, supposedly composed as propaganda by the losing Jacobites sometime after 1690. Bizarrely, the song refers to James Graham, Marquess of Montrose, who died some forty years before the events mentioned in the song. There is some speculation that the song in fact mixes the events of the Battle of Cromdale (1690), with the much earlier events of the Battle of Auldearn (1645), in which Montrose did take part.

See:
Greig-Duncan vol. 1, pp. 314-316
'101 Scottish Songs' (N. Buchan, 1962) pp. 91-92
'The Jacobite Relics of Scotland' (J. Hogg, 1819) pp. 3-5
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 269-273
'Scot(t)ish Songs' vol. 2 (J. Ritson, 1794; 1869 edn.) pp. 382-385
'The Scots Musical Museum' vol. 5 (J. Johnson, R. Burns, 1853 edition) pp. 502-503 (No. 488)",http://www.tobarandualchais.co.uk/fullrecord/30667/1,,,
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.005,The Haughs o Cromdale,,"In this song, the singer meets a man ""wi tartan trews"" near Auchindoun, whom he asks for news [of the battle at the Haughs o Cromdale]. The man replies that ""the hielan army rues / that e'er it focht at Cromdale"" and goes on to list some of the clans that took part but were defeated.

John MacDonald learned this around forty-one years before from the singing of an old shepherd by the name of MacGregor.

'Whistlin Willie' was a hawker who lodged with John's family occasionally, and who had a number of songs that John learned, including 'The Haughs of Cromdale', 'The Roving Ploughboy' and 'The Mains o Fogieloan'. The son of the author of 'The Roving Ploughboy' would also sometimes stop by the house, and was the main source of the song for John's version.",FALSE,FALSE,TRUE,FALSE,ID045,John,MacDonald,"Pitgaveny, Elgin",57.664733,-3.28105,,,,Hamish Henderson,1953.1,School of Scottish Studies Sound Archive SA1953.235.B11,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"5 verses of 4 lines; a refrain is whistled between verses, except between verses 4 and 5 (John MacDonald would also play the same refrain when he accompanied himself on the melodeon). The 2nd verse featuring ""Dava moor"", which is uncommon, is quite possibly an addition by Mr MacDonald (who grew up at Dava).

This song refers to the Battle of Cromdale (1690), in reality a significant Jacobite defeat, but which this traditional song usually describes as a resounding victory. In Mr MacDonald's short version however, the complete omission of several verses, in which James Graham, Marquess of Montrose turns the tide of battle, leaves a narrative much closer to the actual events.

This song was first printed in James Hogg's 'Jacobite Relics', appearing as a rewrite of an earlier traditional song, supposedly composed as propaganda by the losing Jacobites sometime after 1690. Bizarrely, the song refers to James Graham, Marquess of Montrose, who died some forty years before the events mentioned in the song. There is some speculation that the song in fact mixes the events of the Battle of Cromdale (1690), with the much earlier events of the Battle of Auldearn (1645), in which Montrose did take part.

John MacDonald's singing of it, including the tune, agrees closely with other versions recorded in the North-East (see Greig-Duncan vol. 1, pp. 314-316). 

See also:
'101 Scottish Songs' (N. Buchan, 1962) pp. 91-92
'The Jacobite Relics of Scotland' (J. Hogg, 1819) pp. 3-5
'Ballads of Scotland' vol. 2 (W. E. Aytoun, 1858) pp. 269-273
'Scot(t)ish Songs' vol. 2 (J. Ritson, 1794, 1869) pp. 382-385
'The Scots Musical Museum' vol. 5 (J. Johnson & R. Burns, 1853 edition) pp. 502-503, no.488",http://www.tobarandualchais.co.uk/fullrecord/26562/1,,,
The Haughs o Cromdale,,"Battle song in which a Jacobite army engages the English at Cromdale, but is forced to retreat despite fighting bravely.",Cromdale,,LV027,,,LV027.006,The Haughs o' Cromdale,,"This song describes two battles. The Highlanders were first surprised in their beds and soundly defeated, but the gallant Montrose rallied them and defeated the English.

Elsie Morrison got this song from a broadsheet her son had from a man called Donald Stewart, a shepherd of Ballindalloch; but she heard her father sing the same words to the very same tune.",FALSE,FALSE,TRUE,FALSE,ID062,Elsie,Morrison,"Nether Dallachy, Spey Bay, Moray",57.659655,-3.074153,,,,Hamish Henderson,1956.04,School of Scottish Studies Sound Archive SA1956.50.B12,Cromdale,57.336232,-3.540246,,,,,,,5147,113,,,"19 verses. Battle song that conflates two battles some 45 years apart.

See:
Greig-Duncan vol. 1, pp. 314-316
'Scots Musical Museum' vol. 5 (J. Johnson) pp. 502-503, no. 488
Murray Collection (Glasgow Univ. Lib.) Broadsheet mu23-y1:070",http://www.tobarandualchais.co.uk/fullrecord/27658/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.001,Betsy Bell,,"In this comic song, Betsy Bell is willing to accept any man for a partner. She has not had much luck in the past: Sandy Wright proposed, only telling her it had been a joke after she accepted. She meets Janet Cooke, an old woman married three times before, and with a fondness for the bottle; now that Janet is to be married again, Betsy asks rhetorically what the matter is with all the men. She closes by asking if any man present is looking for a wife, and describing her skills.

Sheila Douglas learned this music-hall song from Belle Stewart, who learned it from a broadside purchased at the Poets' Box in Dundee.",FALSE,FALSE,TRUE,FALSE,ID013,Sheila,Douglas,Scone,56.419432,-3.401932,,,,Ian Paterson,1978.07.19,School of Scottish Studies Sound Archive SA1977.126.B4,Dundee,56.462018,-2.970721,,,,,,,5211,,,,"4 verses of 8 lines with chorus of 4 lines, no chorus after last verse.

See:
'Songs and Ballads of Dundee' (N. Gatherer, 2000) p. 88
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 265-266",http://www.tobarandualchais.co.uk/fullrecord/67627/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.002,Betsy Bell,,"Fragments of the comic song 'Betsy Bell', in which Betsy is willing to accept any man for a partner: ""onything that wears a pair o breeks [trousers]"". She has not had much luck in the past: Geordie Wricht [Wright] proposed, only telling her it had been a joke after she accepted.",FALSE,FALSE,TRUE,FALSE,ID087,Lucy,Stewart,"Fetterangus, Aberdeenshire",57.553105,-2.015331,,,,Kenneth Goldstein,1960.01-02,School of Scottish Studies Sound Archive SA1960.144.B4,Dundee,56.462018,-2.970721,,,,,,,5211,,,,"2 verses of 4 lines. Usually, in the remainder of the song, Betsy meets Janet Cooke, an old woman married three times before, and with a fondness for the bottle; learning that Janet is to be married again, Betsy asks why, if such a woman can find a man, she cannot. She closes by asking if any man present is looking for a wife, and describing her skills.

See:
'Songs and Ballads of Dundee' (N. Gatherer, 1986, 2000) p. 88
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 265-266",http://www.tobarandualchais.co.uk/fullrecord/22172/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.003,Betsy Bell,,"This comic old maid song is about a woman who lives in the Overgate in Dundee and her desperation to find a husband. She is tricked by various supposed suitors, and wonders what is up with men. 

Preceded by Belle Stewart's introduction, saying the audience must be sick of hearing long dragged-out ballads, so she will sing something with a bit of life in it, and inviting the audience to join in the chorus.",FALSE,FALSE,TRUE,FALSE,ID091,Sheila,Stewart,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Fred E. Kent,1971,School of Scottish Studies Sound Archive SA1971.195.6,Dundee,56.462018,-2.970721,,,,,,,5211,,,,"8 verses, with a chorus after every two, except at the end. Performed live in concert at the Scott Conference, held as part of the bicentennial celebrations of Sir Walter Scott's birth. Learned from a broadsheet from the Poet's Box, at the old Overgate in Dundee.

'The Democratic Muse' (Ailie Munro, 1996, pp. 73-75) includes a transcription of this performance.

See also:
'Songs and Ballads of Dundee' (Nigel Gatherer, 1986, 2000) p. 88
'Till Doomsday in the Afternoon' (MacColl & Seeger, 1986) pp. 265-266
'Queen Among the Heather' (CD, Greentrax CDTRAX9055, 1998) notes by Geordie McIntyre",http://www.tobarandualchais.co.uk/fullrecord/43657/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.004,Betsy Bell,,"This comic old maid song is about a woman who lives in the Overgate in Dundee and her apparent desperation to find a husband. She is tricked by various supposed suitors, wondering, ""Whit's a-dae wi aa the men?""",FALSE,FALSE,TRUE,FALSE,,,Unknown (female),,,,,,,Stephanie Smith Perrin,1988.06.02,School of Scottish Studies Sound Archive SA1988.108,Dundee,56.462018,-2.970721,,,,,,,5211,,,,"Recorded in the Queen's Hall, Edinburgh, at a concert to mark Hamish Henderson's retirement from the School of Scottish Studies.",http://www.tobarandualchais.co.uk/fullrecord/79027/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.005,Betsy Bell,,"In this comic song, Betsy Bell is willing to accept anything in trousers as a partner. She has not had much luck in the past: Sandy Wright proposed, only telling her it was a joke after she accepted. She closes by asking if any man present is looking for a wife.",FALSE,FALSE,TRUE,FALSE,ID020,Ray,Fisher,Glasgow,55.864237,-4.251806,,,,Stephanie Smith Perrin,1987.04.01,School of Scottish Studies Sound Archive SA1987.090,"Gallowgate, Aberdeen",57.151707,-2.098906,,,,,,,5211,,,,Guitar accompaniment.,http://www.tobarandualchais.co.uk/fullrecord/83643/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.006,Betsy Bell,,"In this comic song, Betsy Bell is willing to accept anything in trousers as a partner. She has not had much luck in the past: Sandy Wright proposed, only telling her it was a joke after she accepted. She closes by asking if any man present is looking for a wife.",FALSE,FALSE,TRUE,FALSE,ID027,Lizzie Ann,Higgins,Aberdeen,57.149717,-2.094278,,,,Ailie Edmunds Munro,1970.01,School of Scottish Studies Sound Archive SA1970.22.A6,"Gallowgate, Aberdeen",57.151707,-2.098906,,,,,,,5211,,,,"3 verses of 4, 6 and 4 lines respectively.

See:
'Songs and Ballads of Dundee' (N. Gatherer, 2000) p. 88
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 265-266",http://www.tobarandualchais.co.uk/fullrecord/65595/1,,,
Betsy Bell,,Comic old maid song about a woman who lives in the Overgate in Dundee and is desperate to find a husband.,Dundee,,LV028,,,LV028.007,Betsy Bell,,"This comic old maid song is about a woman who lives in the Overgate in Dundee and her apparent desperation to find a husband. She is tricked by various supposed suitors, wondering, ""Whit's a-dae wi aa the men?""",FALSE,FALSE,TRUE,FALSE,ID084,Belle,Stewart,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Maurice Fleming,1954.09,School of Scottish Studies Sound Archive SA1954.125.2,Dundee,56.462018,-2.970721,,,,,,,5211,,,,"10 verses, although verse 8 a repeat of verse 3. Verse 9 line 4 ends on same note (unresolved) as line 2 of all other verses, making verses 9 and 10 almost like a ""double-length"" verse. 

Learned from a broadsheet from the Poet's Box, at the old Overgate in Dundee.

See:
'Songs & Ballads of Dundee' (Nigel Gatherer, reprinted 2000), p. 88
'Till Doomsday in the Afternoon' (MacColl & Seeger), pp. 265-266
'Queen Among the Heather', CD (Greentrax CDTRAX9055, 1998), notes by Geordie McIntyre",http://www.tobarandualchais.co.uk/fullrecord/34264/1,,,
Callieburn,Hame Fareweel; Boys of Callieburn,"An emigrant song describing a man leaving Callieburn north of Campbeltown, and the friends and family he will miss. ","Callieburn, Campbeltown",,LV029,,,LV029.001,Callieburn,,"In this emigrant song, the singer and his comrade are resolved to make a new life for themselves in America, though it means leaving their beloved home in Machrihanish. They are not sure what to expect in their new home, but they have a friend who is already there, and who will help them on their arrival. They bid farewell to their parents.

Willie Scott tells the audience that this song was composed by a shepherd who emigrated to America during the Highland Clearances.",TRUE,FALSE,TRUE,FALSE,ID020,Ray,Fisher,Glasgow,55.864237,-4.251806,,,,Stephanie Smith Perrin,1986.09.29,School of Scottish Studies Sound Archive SA1986.143,Callieburn,55.470592,-5.608229,Machrihanish,55.422457,-5.73507,,,,6932,,,,,http://www.tobarandualchais.co.uk/fullrecord/85078/1,,,
Callieburn,Hame Fareweel; Boys of Callieburn,"An emigrant song describing a man leaving Callieburn north of Campbeltown, and the friends and family he will miss. ","Callieburn, Campbeltown",,LV029,,,LV029.002,Callieburn,,"In this emigrant song, the singer and his comrade are resolved to make a new life for themselves in America, though it means leaving their beloved home in Machrihanish. They are not sure what to expect in their new home, but they have a friend who is already there, and who will help them on their arrival. They bid farewell to their parents.

Contributor describes exchanging songs with other singers in hotels during ceilidhs.",TRUE,FALSE,FALSE,FALSE,ID078,Willie,Scott,Hawick,55.42706,-2.780914,Canonbie,55.079195,-2.954845,Hamish Henderson,1968.12,School of Scottish Studies Sound Archive SA1968.318.A3,Callieburn,55.470592,-5.608229,Machrihanish,55.422457,-5.73507,,,,6932,,,,"5 verses of 4 lines with chorus of 3 lines.

Willie Scott learned this song from the singing of Willie Mitchell of Campbeltown [Person ID: 2175] when the two met at Blairgowrie Folk Festival in 1968; Willie Scott later put his own melody to the song. Willie Mitchell had obtained his version from a Mr. Reid, farmer at Callieburn; the MacShannons of Machrihanish [Person IDs: 2162/2165/4878] also had a shorter version of the song.

See:
'Tocher' 25 (1977) pp. 36-42
'Come Gie's a Sang' (S. Douglas, 1995) p. 119
'Herd Laddie o The Glen' (A. McMorland, 1988/2006) p. 134
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) pp. 6-7",http://www.tobarandualchais.co.uk/fullrecord/37675/1,,,
Callieburn,Hame Fareweel; Boys of Callieburn,"An emigrant song describing a man leaving Callieburn north of Campbeltown, and the friends and family he will miss. ","Callieburn, Campbeltown",,LV029,,,LV029.003,Callieburn,,"This fragment of an emigrant song describes a man leaving Calliburn north of Campbeltown, and the friends and family he will miss. 

Alec MacShannon learned the song from an old ploughman at Hillside [north-west of Campbeltown], when he was fifteen years old. Alec gives his personal details.",FALSE,FALSE,TRUE,FALSE,ID049,Alexander MacMillan,MacShannon,Campbeltown,55.424117,-5.605374,,,,Hamish Henderson,1956.12,School of Scottish Studies Sound Archive SA1956.172.A8,Callieburn,55.470592,-5.608229,Machrihanish,55.422457,-5.73507,,,,6932,,,,"3 verses with chorus after each. Unusually contains a reference to meeting in Zion with the friends left behind. The chorus words and style are quite similar to the Jacobite song, 'King Fareweel'.

In 'Tocher' 25 (1977, pp. 36-37), Hamish Henderson writes: ""The small farming community of Callieburn is in the hills a few miles north of Campbeltown and the song tells of emigration from an area that suffered hardship in the 1830s and 1840s - especially during the 'hungry 40s' when the West Highlands had a famine almost as severe as Ireland's."" Henderson says that Willie Mitchell of Campbeltown (a friend of the contributor here, Alec MacShannon) collected a longer version of the song from a ""Mr. Reid ... the farmer at Callieburn"". (Callieburn is now usually spelled Calliburn.)

This song was famously learned by the border shepherd, Willie Scott, from Willie Mitchell, at a late-night ceilidh in the Angus Hotel during the 1968 TMSA Blairgowrie festival; the events are detailed by Hamish Henderson in 'Alias MacAlias' (1992, pp. 95-96). 

See:
'Tocher' 25 (1977) pp. 36-37, 40-41
'Herd Laddie o the Glen' (ed. Alison McMorland, 1998, 2006), pp. 134, 155-156",http://www.tobarandualchais.co.uk/fullrecord/51212/1,,,
